Gene_ID,Name,Annotation,OPID,RS_5,RS_30,RS_60,RS_90,RS_120,RS_150,RP_5,RP_30,RP_60,RP_90,RP_120,RP_150,TE_5,TE_30,TE_60,TE_90,TE_120,TE_150,tai_5,tai_30,tai_60,tai_90,tai_120,tai_150
CCNA_03596,NA,SWIM zinc finger family protein,2117,95.43468021,83.86874692,72.93261809,46.59037501,55.72140475,78.82090561,81.84368709,64.49735429,51.61658209,36.48764905,40.84301802,45.27169151,0.85758853,0.76902728,0.70772973,0.783158518,0.732986151,0.574361474,0.85215,0.85618,0.87165,0.86466,0.84018,0.85722
CCNA_03597,NA,acetylglutamate kinase,2117,96.16209432,79.87388662,70.6091575,71.14348954,57.563589,67.61678506,109.4792499,76.94630191,62.21912506,63.6044733,49.2448359,65.06520761,1.138486538,0.963347411,0.881176426,0.894030834,0.855485851,0.962264141,0.81571,0.81972,0.82774,0.82263,0.80515,0.81841
CCNA_03598,NA,two-component sensor histidine kinase DivL,NA,50.03047064,92.70236126,101.5381017,99.25139494,83.37052973,86.905427,27.29406417,41.11995792,85.05210131,69.07376171,41.10196735,49.57570531,0.545548819,0.443569693,0.837637299,0.695947515,0.493003553,0.570455805,0.85284,0.85695,0.86869,0.86256,0.84152,0.85661
CCNA_03599,NA,aspartate-semialdehyde dehydrogenase,NA,369.4599463,274.4610882,267.5714933,284.4940857,311.7440068,395.2498833,375.0268386,274.3932252,346.792602,252.7342509,327.8430107,498.548245,1.015067648,0.999752741,1.296074547,0.888363814,1.051641743,1.261349506,0.87786,0.88163,0.89518,0.88886,0.86694,0.88222
CCNA_03600,NA,integral membrane protein,NA,89.8635853,74.78515198,66.82546109,62.22356347,85.13919858,123.5375372,49.74237288,40.95605506,52.22810716,42.77789459,34.29902007,53.24876761,0.553532031,0.547649553,0.781559997,0.687487058,0.40285815,0.4310331,0.83969,0.84444,0.85978,0.85222,0.82632,0.84458
CCNA_03601,NA,hemolysin III-related membrane protein,2121,486.4996497,426.7652796,432.4405253,384.2249668,477.6410397,499.8780618,236.5358469,173.5753771,278.3574316,178.655969,161.2473118,223.6673952,0.486199419,0.406723286,0.643689514,0.464977512,0.337590991,0.447443911,0.85548,0.8598,0.87233,0.86582,0.84361,0.85945
CCNA_03602,NA,patatin family phospholipase domain protein,2121,95.44378869,65.78897373,60.91492203,60.98855616,64.08856348,76.37805758,41.31766317,22.76705744,35.54214949,29.6967055,21.10415444,30.87615505,0.432900493,0.346061903,0.583471969,0.486922586,0.329296731,0.404254259,0.8539,0.85824,0.87268,0.86568,0.84157,0.85853
CCNA_03603,NA,beta-lactamase family protein,NA,137.786614,90.99163599,84.74602378,79.69539815,84.77658808,97.4535081,122.6732772,73.34145999,83.05511374,61.4676586,48.17812215,64.8044386,0.890313461,0.806024193,0.980047323,0.771282408,0.56829513,0.664977997,0.82116,0.82552,0.83683,0.83061,0.80926,0.82487
CCNA_03604,NA,hypothetical protein,2123,252.003673,146.7324127,114.9280099,143.2243305,151.1359577,195.0048226,150.9177106,83.36881202,171.7882749,107.6384047,93.36295019,99.96516586,0.598871075,0.568169026,1.4947468,0.751537147,0.61774148,0.512629198,0.84168,0.84623,0.85974,0.8528,0.82908,0.84599
CCNA_03605,NA,conserved hypothetical protein,2123,80.9815192,33.35005246,14.59246019,34.30450911,121.5874608,67.22634181,27.23222196,4.587696458,3.464251522,10.10396719,15.55287918,11.0599419,0.336276995,0.137561896,0.237400101,0.294537583,0.127915157,0.164517979,0.83167,0.83582,0.84877,0.84232,0.81989,0.83595
CCNA_03607,NA,ribonucleoside-diphosphate reductase alpha chain,2123,317.1366773,996.3121964,558.7303423,552.4907603,491.6640241,477.0922794,385.700969,1283.711508,582.502653,584.3855078,595.1662676,593.6861882,1.216197925,1.288463107,1.042547019,1.057729015,1.210514169,1.244384397,0.86296,0.86702,0.88092,0.87428,0.85132,0.86743
CCNA_03609,NA,outer membrane protein,2124,3742.524291,5550.605794,10500.60228,9416.956721,5662.794023,5349.042658,6512.182069,10424.78238,12555.33456,11863.78509,10528.67609,9913.137453,1.740050715,1.878134165,1.195677565,1.259832177,1.859272303,1.853254514,0.81554,0.81973,0.82959,0.82388,0.80423,0.81882
CCNA_03610,NA,methyltransferase,2126,83.54374968,69.84056712,47.01609776,42.30174827,35.52469859,49.46331333,94.32335768,50.74686607,38.43674467,24.82103348,25.42915733,32.66986881,1.129029497,0.726610166,0.817523072,0.58676141,0.715816273,0.660486866,0.8344,0.83852,0.85086,0.84458,0.8228,0.83846
CCNA_03611,NA,glutathione-regulated potassium-efflux system protein kefC,2126,33.68951383,32.7814541,56.62816933,48.80602404,75.5203648,55.84082075,7.615816899,11.86037761,24.11426681,29.25011813,15.74565272,16.93114145,0.226058973,0.36180145,0.425835182,0.599313685,0.208495454,0.303203664,0.84925,0.85386,0.87049,0.86273,0.83592,0.85457
CCNA_03612,NA,HTH XRE-family transcriptional regulator,2126,378.0676638,316.2298539,297.2836707,314.1849546,465.5597439,422.0464071,15.79862319,37.8048333,51.81024908,85.09081001,70.3191935,76.06966801,4.18E-02,0.11954859,0.174278826,0.270830314,0.151042255,0.180240056,0.76235,0.76753,0.77792,0.77128,0.74878,0.76578
CCNA_03613,NA,3-hydroxybutyryl-CoA dehydratase,2127,69.24417067,48.12088199,57.8416544,54.69177353,49.53799292,62.78840232,81.00733114,51.06479353,84.39391848,80.64544937,59.19403526,69.18722659,1.169879433,1.061177423,1.45905091,1.474544418,1.194921953,1.101910927,0.83812,0.84223,0.85155,0.84602,0.82721,0.84113
CCNA_03614,NA,hypothetical protein,2127,136.6514521,147.427057,87.9214279,104.9237317,141.5703483,162.5990076,68.32465991,54.35105452,66.87941076,60.09298544,46.07852731,60.69012428,0.499992198,0.36866404,0.760672482,0.572730158,0.325481486,0.373250275,0.85238,0.85622,0.86652,0.86096,0.84187,0.85573
CCNA_03615,NA,TonB dependent receptor,2127,13.39687074,10.64403742,16.95412377,16.06105034,10.12901689,11.91720976,12.67269589,5.841614282,7.079805242,7.92362235,6.907461266,6.987394845,0.945944477,0.548815647,0.41758603,0.493343971,0.681947847,0.58632809,0.86535,0.869,0.88016,0.87454,0.85509,0.86898
CCNA_03616,NA,PiuB-related membrane protein,2128,22.70262565,14.31460063,29.34354231,22.61505278,14.79609433,12.13666173,7.393773863,2.993319411,4.435559732,3.077132323,2.67105052,4.020721184,0.32567924,0.20910953,0.151159655,0.136065671,0.180524026,0.331287241,0.84012,0.84432,0.85616,0.84993,0.82852,0.84396
CCNA_03617,NA,Copper(I)-binding protein,2128,133.4766291,76.51644103,98.99244563,82.04927764,50.49732192,69.33671166,367.3655746,138.6337859,163.9017129,82.88030972,92.76713896,114.4558109,2.75228388,1.811816964,1.655699199,1.010128451,1.837070471,1.650724533,0.87249,0.87668,0.8916,0.8846,0.86045,0.87723
CCNA_03618,NA,SCO1/SenC family protein,2128,138.1720542,81.64492739,55.79769161,43.32016086,57.16912166,68.48167719,101.426961,69.03987158,46.25689502,35.28694193,38.03514421,48.69299348,0.734062771,0.84561128,0.829010909,0.814561655,0.665309228,0.711036813,0.84302,0.84761,0.861,0.85406,0.83039,0.84728
CCNA_03619,NA,zinc metalloprotease,NA,1054.230329,232.2766986,274.4557869,228.816586,209.7282408,229.9944806,1694.409508,266.059578,348.775673,326.0118977,281.996319,317.4922234,1.607247925,1.145442395,1.270790013,1.424773892,1.344579624,1.380434098,0.87494,0.87862,0.89215,0.88592,0.86417,0.87933
CCNA_03620,NA,conserved hypothetical protein,NA,26.66427382,21.95626449,21.91845038,26.31220272,26.65948567,23.61336072,30.04878791,18.46122755,20.53768464,14.33909743,14.11894801,15.41469432,1.126930668,0.840818235,0.937004409,0.544959979,0.529603166,0.652795445,0.82861,0.83356,0.85019,0.84216,0.81454,0.83394
CCNA_03621,NA,AraC-family transcriptional regulator,NA,33.59177132,23.82446899,26.85792296,29.83429942,32.64263163,25.20595286,21.10234177,12.30168119,16.2412772,11.07952264,12.27601003,9.083613298,0.628199733,0.5163465,0.604710842,0.371368621,0.376072927,0.360375716,0.82551,0.83001,0.84574,0.83831,0.81244,0.83067
CCNA_03622,NA,beta-lactamase repressor,2132,61.60838003,45.92269174,42.25497686,41.51290726,49.08541138,72.74855976,30.16924002,12.83573743,19.24758657,20.09829177,14.35765308,27.22218496,0.489693772,0.279507515,0.455510522,0.484145609,0.292503469,0.374195517,0.82696,0.83186,0.84417,0.83725,0.81389,0.83084
CCNA_03623,NA,MecR1 antirepressor protein,2132,66.26999587,27.85234684,43.46331161,29.89475741,29.86840188,27.82454067,146.2808883,34.81570499,54.61762841,33.1112171,35.92713811,44.04769379,2.207347178,1.250009745,1.256637527,1.107592768,1.202847687,1.583051966,0.82607,0.83036,0.84152,0.8354,0.81437,0.82972
CCNA_03624,NA,sodium bicarbonate cotransporter,NA,4634.472578,618.7180347,156.8573072,60.82238663,53.36101372,47.71070462,2810.071443,203.172508,43.01514087,12.96719505,15.50035862,13.88427939,0.606341152,0.328376573,0.27423103,0.213197735,0.290480962,0.291009733,0.84424,0.84858,0.86549,0.85789,0.83134,0.84976
CCNA_03625,cztR,transcriptional regulator CztR,NA,63.00690958,33.14379449,31.68553904,28.87992272,49.44097434,35.37141506,30.39871094,8.838578851,18.56145965,14.34831022,10.98033098,12.93886778,0.482466306,0.266673716,0.585802237,0.496826475,0.222089696,0.365800117,0.7913,0.79649,0.80809,0.80113,0.77763,0.79502
CCNA_03626,NA,ATP phosphoribosyltransferase,2135,221.056747,131.1318053,166.2904338,156.837976,122.8660555,135.9134098,299.3080416,172.4239212,187.7731062,183.516471,155.5479608,144.9960629,1.353987361,1.314890166,1.129187662,1.170102265,1.265996211,1.066826762,0.86415,0.86811,0.88164,0.87518,0.85279,0.86852
CCNA_03627,NA,ATP phosphoribosyltransferase regulatory subunit,2135,296.1818507,179.6282619,190.8335645,198.2872302,182.7030524,181.8031057,280.5041032,144.6056056,178.9802421,135.2215488,134.7356222,149.873477,0.947067157,0.805027027,0.937886595,0.681947842,0.737456875,0.824372479,0.84533,0.84966,0.86474,0.8576,0.83284,0.85022
CCNA_03628,NA,histidyl-tRNA synthetase,2135,393.1904223,245.5134997,238.0471686,250.0536555,242.5532848,238.774939,412.2301853,274.2065004,241.2353305,268.8571771,246.9883146,259.3480785,1.048423771,1.11686934,1.013392984,1.075197947,1.018284765,1.086161218,0.85028,0.8547,0.87075,0.86329,0.83746,0.85546
CCNA_03629,socB,DNA replication inhibitor toxin SocB,2136,173.8089362,250.8550078,200.6504632,167.3645379,181.9617653,190.7719932,121.7264381,169.6090851,154.3040787,117.2907426,94.58791701,111.5950913,0.700346258,0.676123975,0.769019299,0.700810005,0.519823035,0.584965798,0.67318,0.67825,0.67685,0.67326,0.66192,0.67295
CCNA_03630,socA,antitoxin protein SocA,2136,101.43514,157.3735044,163.5830074,141.5473491,145.5384166,145.9384701,21.67192737,48.30648616,64.36539432,71.46076435,33.5915231,36.17753857,0.213653053,0.306954378,0.393472374,0.504854134,0.230808634,0.247895833,0.65751,0.66268,0.65941,0.6562,0.6464,0.65665
CCNA_03631,NA,hypothetical protein,2137,82.29290226,NA,NA,NA,138.5594933,NA,23.36189181,14.38745043,29.74592893,41.77798885,30.26629692,54.58902222,0.283887081,NA,NA,NA,0.21843539,NA,0.70588,0.71148,0.7125,0.70786,0.69327,0.70622
CCNA_03632,NA,hypothetical protein,2137,36.1522991,29.36807731,NA,NA,34.82228016,25.34639086,6.393780916,3.937618013,8.140991076,11.4339759,8.283407579,14.94015345,0.176856827,0.134078168,NA,NA,0.237876657,0.589439086,0.67616,0.68218,0.68237,0.67761,0.66283,0.67622
CCNA_03633,NA,GIY-YIG domain protein,NA,39.9469089,53.83823156,56.8713226,48.90194963,65.5939323,86.12780659,8.160896439,4.852139286,8.338481426,11.71134997,8.484352777,15.30258305,0.204293565,9.01E-02,0.146620143,0.239486361,0.12934661,0.177672968,0.7889,0.79394,0.80459,0.79799,0.7757,0.79235
CCNA_03634,NA,DoxX family protein,NA,20.02467348,12.07299931,NA,21.53755472,66.15837955,13.44854575,4.433643701,2.523262807,5.216823961,7.326999731,5.308085801,9.573791418,0.221409038,0.209000493,NA,0.340196453,8.02E-02,0.711883024,0.80671,0.81204,0.82336,0.81634,0.79292,0.81023
CCNA_03635,NA,hypothetical protein,2140,20.63279127,NA,NA,NA,57.98978331,NA,6.444659809,3.968951843,8.205773498,11.52496244,8.349323289,15.05904061,0.312350361,NA,NA,NA,0.143979212,NA,0.68977,0.69527,0.69105,0.68778,0.6784,0.68839
CCNA_03636,NA,biotin synthase,NA,395.7520624,211.0482068,379.3656412,312.0475082,921.5491495,242.553498,350.9427449,232.7592563,316.2588012,293.3329035,246.8958038,305.6489149,0.886774267,1.102872466,0.833651672,0.940026425,0.267913875,1.260129899,0.8876,0.89114,0.90547,0.89914,0.87699,0.89222
CCNA_03637,NA,triphosphate tunnel metalloenzyme family protein,NA,62.41692845,65.47582594,49.44052383,49.31765458,56.49271419,67.18895777,53.50003362,37.44720761,41.35886787,41.14029941,32.62799266,42.61769379,0.857139801,0.571924173,0.836537817,0.834190104,0.577561074,0.634296099,0.83739,0.84182,0.85486,0.84815,0.82511,0.8416
CCNA_03639,NA,"ferredoxin, 2Fe-2s",2144,329.4489473,295.4919751,602.7411138,501.2131202,255.1204378,261.4098136,892.8723623,754.8331979,911.2689245,808.4448326,852.1693939,979.2572314,2.71019947,2.554496438,1.511874507,1.612976197,3.340263137,3.746061474,0.84967,0.85383,0.86106,0.856,0.83921,0.8519
CCNA_03640,NA,phenylpropionate dioxygenase ferredoxin reductase subunit,2144,91.14828073,83.38643166,118.9284945,111.1956728,94.49494616,89.48129815,78.96145986,114.084643,129.3521542,120.7688545,95.31661852,106.1032965,0.866296755,1.368143962,1.087646445,1.086093114,1.008695411,1.185759468,0.81222,0.81622,0.82656,0.82088,0.80114,0.81573
CCNA_03641,NA,succinate dehydrogenase iron-sulfur protein,2144,596.7637407,761.0707313,875.1595261,756.1406164,654.1827714,664.3245623,675.51668,899.229561,1122.282289,872.3999972,883.2421671,903.8790234,1.131966696,1.181532181,1.282374534,1.153753651,1.35014587,1.360598531,0.84623,0.85005,0.86125,0.85549,0.83553,0.84993
CCNA_03642,NA,succinate dehydrogenase flavoprotein subunit,2144,663.1178423,580.9922969,767.3992823,655.2537475,475.7058827,528.5638355,900.2096382,983.8082159,1004.471014,978.6076109,849.7797898,825.4936163,1.357540969,1.693324027,1.30892879,1.493478846,1.786355437,1.561767115,0.85549,0.85923,0.87078,0.86499,0.84492,0.85928
CCNA_03643,NA,succinate dehydrogenase membrane anchor subunit,2144,958.2553014,738.5348494,755.9040714,654.614169,633.47927,672.4293668,1039.977338,984.6429703,819.8394866,769.0021592,646.671291,650.1001914,1.085282112,1.333238331,1.084581388,1.174741085,1.020824708,0.966793277,0.82155,0.82606,0.83748,0.83111,0.80936,0.82526
CCNA_03644,sdhC,succinate dehydrogenase cytochrome B-556 subunit,2144,1122.746673,897.1777921,749.0183848,729.8528726,736.2025672,944.3021962,915.7189464,742.8417374,684.696159,483.9852359,460.9609032,538.903589,0.815606021,0.827976064,0.914124637,0.663127123,0.626133246,0.570689755,0.86004,0.8639,0.87858,0.87192,0.84859,0.86484
CCNA_03645,NA,nucleotide-sugar pyrophosphatase,2145,25.74773858,34.79632772,57.01122745,40.62745238,27.30200521,40.13502324,41.59968454,52.0632972,60.51327937,57.22864114,49.60426421,73.32252431,1.615663621,1.496229649,1.061427408,1.40861998,1.816872564,1.826896271,0.80463,0.80929,0.81652,0.81107,0.79296,0.80694
CCNA_03646,NA,ATPase,2145,32.59451669,40.71193518,33.31173718,39.8749095,26.58031809,44.2963411,37.86353758,29.46571302,42.82241513,38.45045878,30.10633091,44.42436362,1.161653598,0.723761052,1.285505313,0.964277017,1.132655027,1.002890138,0.84163,0.84563,0.85798,0.85179,0.83029,0.84569
CCNA_03647,NA,lysophospholipid acyltransferases,2146,36.81151966,28.14661631,104.9338844,93.15114641,25.9072677,29.71252207,25.31224386,20.06953659,26.39761269,22.11536242,18.21103811,25.99226697,0.687617466,0.713035498,0.251564238,0.237413744,0.702931638,0.874791676,0.80157,0.80629,0.81516,0.80926,0.78941,0.80444
CCNA_03648,NA,YjeE family ATPase,2146,32.49639966,30.11950187,63.33056972,48.96946701,18.92055912,27.16007668,40.29365091,26.34871986,42.31329013,23.38061827,19.8257076,23.47383784,1.239942004,0.874805964,0.668133736,0.477452986,1.047839415,0.864277303,0.81235,0.81631,0.82254,0.81791,0.80225,0.81446
CCNA_03649,NA,Ser/Thr kinase-related phosphotransferase,2146,69.99022837,54.11796882,79.55511306,73.93714956,57.01800394,62.27238279,79.39198508,59.09118923,84.90137188,80.65876186,53.20730674,66.74947891,1.134329562,1.091895918,1.067201951,1.090909811,0.933166773,1.071895372,0.83291,0.83708,0.84671,0.84105,0.82178,0.83603
CCNA_03650,NA,mannose-1-phosphate guanyltransferase,2146,53.50855298,47.32086229,62.18104259,65.84954906,49.96160779,56.20895669,47.65109639,44.77930692,73.37619482,59.56685966,41.93239602,65.0571133,0.890532331,0.946291018,1.180041243,0.904590244,0.839292366,1.157415421,0.83506,0.83921,0.84985,0.84396,0.82379,0.83853
CCNA_03651,NA,ATP-dependent nuclease subunit B,2146,13.47464457,15.7974253,17.7882593,23.39548348,15.3298009,18.87567782,8.646041806,10.42735966,17.81563983,15.69774239,11.54332927,13.49433215,0.64165268,0.660067034,1.001539247,0.670973199,0.752999295,0.714905832,0.83112,0.83553,0.84717,0.84082,0.81912,0.83488
CCNA_03652,NA,ATP-dependent nuclease subunit A,2146,9.074019738,12.91513975,17.41821702,20.48015823,15.38609051,17.11930988,6.406957794,9.263872674,16.33324731,16.9002673,11.22501368,12.23203196,0.706077128,0.717287838,0.937710633,0.825201989,0.729555937,0.714516651,0.8313,0.83557,0.84651,0.84045,0.81972,0.83486
CCNA_03653,NA,thioredoxin,NA,1026.348753,1240.980934,997.6363324,670.6584781,505.8373514,837.9169463,1492.640619,1742.87316,964.5061229,919.9691509,831.9898685,1676.675145,1.454321072,1.404431859,0.966791296,1.371740134,1.644777449,2.00100398,0.82622,0.83081,0.84088,0.83477,0.81418,0.82941
CCNA_03655,NA,folylpolyglutamate synthase/dihydrofolate synthase,2147,105.6445198,89.29512412,60.35615659,74.46422706,78.54679982,88.531626,45.36380356,34.38860593,35.22968946,40.02252257,29.06901187,33.49045124,0.429400443,0.385111799,0.5836967,0.537473149,0.370085248,0.378287994,0.8568,0.86051,0.87378,0.86759,0.84591,0.86118
CCNA_03656,NA,acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,2147,427.1670864,372.2170648,403.8438332,385.1979326,334.6604875,390.7864091,488.2754136,387.9473588,430.4347427,410.4052011,332.1402174,395.1403493,1.143054859,1.042261077,1.065844535,1.065439781,0.992469173,1.011141483,0.83866,0.84322,0.85468,0.84825,0.82648,0.84229
CCNA_03657,NA,tryptophan synthase alpha chain,2147,142.1980875,125.4442377,169.433109,158.6422374,137.6166245,145.9347721,206.1388961,193.7387213,235.6607017,189.343076,161.593923,178.3759072,1.449660117,1.54442105,1.390877515,1.193522476,1.174232572,1.222298871,0.81844,0.82289,0.83389,0.82767,0.80644,0.82203
CCNA_03658,NA,tryptophan synthase beta chain,2147,188.8689896,144.4954834,191.9872295,201.0599648,129.43994,157.2218028,282.2663557,217.1571949,279.4856445,251.6364713,252.6013979,295.0375852,1.49450874,1.502864932,1.455751225,1.251549366,1.951495017,1.876569152,0.85303,0.8566,0.86635,0.86115,0.84315,0.85626
CCNA_03659,NA,N-(5'-phosphoribosyl)anthranilate isomerase,2147,162.6613955,112.5259936,63.90215348,82.48006693,91.56980718,118.7548862,86.69884024,42.33666714,59.88976215,42.45841212,39.47434947,48.08101501,0.533001945,0.376238998,0.937210389,0.514771795,0.431084772,0.404876099,0.80677,0.81093,0.81933,0.81401,0.79578,0.8096
CCNA_03660,NA,Usg protein,2147,16.26118938,60.24472824,NA,NA,29.6885399,32.77055432,9.03210687,25.21657607,14.24027328,16.15208491,11.70146796,21.10504948,0.555439498,0.418569007,NA,NA,0.394140904,0.644024794,0.8019,0.80711,0.82226,0.8144,0.78752,0.80679
CCNA_03661,NA,hypothetical protein,NA,NA,NA,NA,NA,NA,NA,19.43709398,11.97035876,24.74861287,34.75928673,25.18155904,45.41806649,NA,NA,NA,NA,NA,NA,0.73966,0.7453,0.75394,0.74737,0.72552,0.74248
CCNA_03662,NA,hypothetical protein,2149,46.00180325,44.65087861,33.67546633,36.58470401,44.44550617,43.85829332,6.29439572,3.876411515,8.014447173,11.2562457,8.154649948,14.70792309,0.136829326,8.68E-02,0.237990681,0.307676282,0.183475241,0.335351013,0.71621,0.72139,0.72076,0.71687,0.70478,0.71605
CCNA_03663,NA,NADP-dependent malic enzyme,2149,121.5890436,158.4421502,206.9969514,190.3088114,143.4348792,173.1734484,158.0307365,273.532273,268.2223949,274.7838509,224.718791,256.155881,1.299711979,1.726385767,1.295779446,1.443884016,1.566695579,1.479186811,0.86778,0.87161,0.8853,0.87891,0.85666,0.87222
CCNA_03664,NA,dihydrodipicolinate reductase,2150,109.771286,144.5669431,150.8679093,149.090827,108.8621854,159.3345623,116.5105038,128.7782315,165.2702717,161.809656,103.0295631,137.0791002,1.061393267,0.890786156,1.095463392,1.085309266,0.946421962,0.860322445,0.85575,0.85968,0.8687,0.86338,0.84535,0.85861
CCNA_03665,NA,DctA-YdbH superfamily protein,2150,34.12492167,38.03620913,42.16245563,45.36748672,31.59100489,44.50227267,16.27668985,17.33461595,30.57905974,28.65410205,13.59555404,18.50155008,0.476973691,0.455739842,0.725267523,0.631599944,0.430361556,0.415743938,0.83536,0.83985,0.85205,0.8455,0.82313,0.83927
CCNA_03666,NA,YnbE-like lipoprotein,2150.1,575.858937,333.2895482,601.1657787,597.0525281,776.1010794,352.7644587,604.4689106,507.0269578,724.6559706,573.1033657,381.385192,507.559357,1.04968226,1.521280702,1.205417867,0.95988768,0.491411753,1.438805255,0.8298,0.83493,0.8451,0.83852,0.81677,0.83287
CCNA_03667,NA,conserved hypothetical protein,2150.1,322.3219011,290.7170509,578.3974685,382.9508843,310.4430477,266.6207209,571.7170937,433.6329782,824.9383236,457.457374,372.3270351,418.1545738,1.773745723,1.491598022,1.426248157,1.194558866,1.19934087,1.568349873,0.86485,0.86909,0.87943,0.87352,0.85367,0.86805
CCNA_03668,NA,conserved hypothetical protein,NA,51.06112426,216.4662223,169.5509639,62.8386408,59.73724676,188.4656454,43.68053012,148.2913893,105.4988946,23.11122788,34.61957746,82.87647746,0.855455706,0.685055561,0.622225272,0.367786884,0.579530851,0.439743155,0.76477,0.76924,0.77811,0.77244,0.75287,0.76786
CCNA_03669,NA,outer membrane protein,NA,91.69590212,267.5315723,254.0839244,134.6294649,95.75553902,224.5483516,191.5942649,298.5628556,326.5378488,122.45512,106.177982,203.2886915,2.089452859,1.115991107,1.285157452,0.909571468,1.108844283,0.905322573,0.86329,0.86639,0.87708,0.87203,0.85414,0.86692
CCNA_03670,NA,diacylglycerol kinase related protein,2154,25.32968153,17.66956909,13.02196942,13.95478905,12.4894253,16.17669746,30.52206894,13.09489184,14.1677396,11.17109339,6.847889974,15.15806916,1.204992211,0.741098539,1.087987473,0.800520406,0.548295042,0.937031134,0.82166,0.82581,0.83286,0.82786,0.81107,0.82396
CCNA_03671,NA,metallophosphatase related protein,2154,20.13317634,8.965962361,NA,10.80489244,8.752713948,9.549573868,14.7064419,7.008218116,8.327258705,6.282201408,5.253218912,7.946633437,0.730458108,0.78164706,NA,0.581421929,0.60018172,0.832145345,0.82303,0.82745,0.83778,0.83175,0.81123,0.82637
CCNA_03672,NA,superoxide dismutase,NA,1237.604877,1450.045963,1682.11441,1173.624161,748.490666,849.3579974,3055.927308,3365.539439,2759.549359,1873.376957,1983.936508,2178.985773,2.469226944,2.320988111,1.640524178,1.596232439,2.65058283,2.565450351,0.86821,0.87215,0.88397,0.87795,0.85728,0.87198
CCNA_03673,NA,hypothetical protein,2156,484.9572123,683.221037,366.0856719,282.5238981,421.9093712,620.8047624,210.9061945,189.0365006,268.7643427,115.648301,87.35022984,140.905445,0.4348965,0.276684251,0.734156956,0.409339889,0.207035529,0.226972236,0.82194,0.82625,0.8355,0.82983,0.81059,0.82495
CCNA_03674,NA,hypothetical protein,2156,1468.113493,2147.9149,1653.756606,1080.086812,1115.765536,1751.797452,1765.944366,1577.629415,1604.582814,936.2684336,810.5583775,1225.88041,1.202866382,0.734493445,0.970265399,0.866845538,0.726459414,0.699784332,0.8363,0.84027,0.84597,0.84144,0.82642,0.83811
CCNA_03675,NA,PAS-family sensor histidine kinase,2157,140.7319781,97.63277787,79.84429097,78.94653411,106.141884,120.6714277,75.90624934,36.63731678,57.04172115,49.99072061,35.11093006,47.49518944,0.539367458,0.375256318,0.71441202,0.633222486,0.330792414,0.393591013,0.81596,0.8206,0.82812,0.8226,0.80431,0.81831
CCNA_03676,NA,GNAT acetyltransferase protein,2157,59.90321615,30.13120785,32.3192431,33.0356486,29.42560522,45.9552581,37.52380838,11.25126229,14.79053856,19.65035054,14.81099007,12.81548152,0.626407241,0.373408937,0.457638767,0.594822604,0.503336803,0.278868666,0.8342,0.83792,0.84679,0.8417,0.8241,0.83718
CCNA_03677,NA,CoA-transferase family III protein,NA,53.0351368,50.98852465,50.73387491,43.90233887,52.18192121,63.53140347,27.60167731,27.27456775,34.48220111,34.69679889,28.23539206,31.609572,0.520441333,0.534915806,0.679668193,0.790317778,0.541095295,0.497542479,0.8373,0.84173,0.85544,0.84856,0.82487,0.84174
CCNA_03678,NA,putative outer membrane protein,NA,28.97156283,69.75931806,51.27957153,29.22504362,25.76972377,59.57380275,39.52324301,49.03374549,55.85476528,16.9907701,20.15391558,42.60386616,1.36420818,0.702898865,1.089220592,0.581377066,0.782077284,0.715144312,0.80285,0.80775,0.81698,0.81084,0.79029,0.80579
CCNA_03679,NA,PaaI thioesterase family protein,2160,121.1136961,57.87888103,45.0677059,31.73913111,63.50640053,79.02763096,41.08927756,13.40805198,19.34225793,14.52085085,12.85078375,15.4160539,0.339262023,0.23165707,0.429182217,0.45750625,0.202354151,0.195071695,0.8105,0.81528,0.83032,0.82284,0.79699,0.81543
CCNA_03680,NA,aminopeptidase N,2160,112.5321562,56.95074838,65.73363906,64.19999279,47.5556041,55.11684478,108.0326342,64.14342971,60.89332614,53.43321685,54.2922565,65.67979245,0.960015678,1.12629652,0.92636475,0.832293191,1.141658434,1.191646451,0.85677,0.86091,0.87495,0.86822,0.84492,0.8613
CCNA_03681,NA,ABC transporter ATP-binding protein,2160,192.8596566,194.8242763,199.1542487,191.9151848,189.2259038,211.6659439,212.6312178,200.7409137,230.8550497,209.9599698,205.5633582,219.9853012,1.10251787,1.030369097,1.159177126,1.09402479,1.086338361,1.039304184,0.86887,0.87252,0.88422,0.87846,0.85851,0.87266
CCNA_03682,NA,fumarylpyruvate hydrolase,2161,267.2451215,184.2382415,195.8910369,176.547094,153.0563247,196.2626094,340.8974621,190.8396438,219.6072135,195.6122196,170.0746635,195.6195462,1.275598447,1.035830793,1.121068207,1.107988895,1.11119004,0.996723455,0.85458,0.85849,0.86994,0.86404,0.84371,0.8583
CCNA_03683,NA,maleylpyruvate isomerase,2161,168.6186587,89.81661002,108.5377584,97.46363447,82.12095977,98.82858622,284.6794508,134.3409799,166.6600985,150.5362049,117.4577951,146.5329134,1.688303376,1.495725344,1.535503413,1.544537157,1.430302268,1.482697658,0.82253,0.8269,0.83838,0.83211,0.8106,0.82629
